Drug	Target	Combine_score	BioScore	PredictScore	LiteScore
Aspirin	GABRQ	0.047619048	0	0.047619048	0
Aspirin	AKR1B1	0.095238095	0	0.095238095	0
Aspirin	GPD1	0.095238095	0	0.095238095	0
Aspirin	MAPK11	0.482	0	0	0.482
Aspirin	NOS2	0.891	0	0	0.891
Aspirin	IL12A	0.095238095	0	0.095238095	0
Aspirin	FABP2	0.238095238	0	0.238095238	0
Aspirin	PRKACA	0.095238095	0	0.095238095	0
Aspirin	BCL3	0.714285714	0	0.714285714	0
Aspirin	FKBP1B	0.095238095	0	0.095238095	0
Aspirin	ENSG00000258724	0.8	0	0	0.8
Aspirin	GADD45A	0.095238095	0	0.095238095	0
Aspirin	ABCC8	0.047619048	0	0.047619048	0
Aspirin	ACACA	0.095238095	0	0.095238095	0
Aspirin	SP100	0.095238095	0	0.095238095	0
Aspirin	MAP2K2	0.22	0	0	0.22
Aspirin	AKAP13	0.095238095	0	0.095238095	0
Aspirin	CASP6	0.723	0	0	0.723
Aspirin	AKR1C4	0.380952381	0	0.380952381	0
Aspirin	CYCS	1	1	0	0
Aspirin	HDAC1	0.213	0	0	0.213
Aspirin	CHD8	0.095238095	0	0.095238095	0
Aspirin	VASP	0.265	0	0	0.265
Aspirin	TGFB2	0.095238095	0	0.095238095	0
Aspirin	ALOX15B	0.517333333	0	0.333333333	0.276
Aspirin	GOT2	0.214	0	0	0.214
Aspirin	KLF4	0.095238095	0	0.095238095	0
Aspirin	S1PR2	0.095238095	0	0.095238095	0
Aspirin	CYP1A2	1	1	0.095238095	0
Aspirin	CAPN10	0.387	0	0	0.387
Aspirin	TNFSF11	0.095238095	0	0.095238095	0
Aspirin	PRSS12	0.256	0	0	0.256
Aspirin	APRT	0.34947619	0	0.095238095	0.281
Aspirin	PRKAB1	1	0	1	0
Aspirin	MME	0.095238095	0	0.095238095	0
Aspirin	MCPH1	0.095238095	0	0.095238095	0
Aspirin	UGT1A3	0.7	0	0	0.7
Aspirin	PLA2R1	0.333333333	0	0.333333333	0
Aspirin	MT-CO1	0.307	0	0	0.307
Aspirin	LDB3	0.266	0	0	0.266
Aspirin	GBA3	0.095238095	0	0.095238095	0
Aspirin	OSTN	0.095238095	0	0.095238095	0
Aspirin	MFI2	0.695	0	0	0.695
Aspirin	CALR	0.095238095	0	0.095238095	0
Aspirin	IRS2	0.095238095	0	0.095238095	0
Aspirin	DCUN1D3	0.095238095	0	0.095238095	0
Aspirin	ELP4	0.333333333	0	0.333333333	0
Aspirin	STARD3	0.095238095	0	0.095238095	0
Aspirin	DNAJB11	0.095238095	0	0.095238095	0
Aspirin	CHRM3	0.095238095	0	0.095238095	0
Aspirin	CYP19A1	0.443	0	0	0.443
Aspirin	ACTN3	0.333333333	0	0.333333333	0
Aspirin	CYP3A5	0.095238095	0	0.095238095	0
Aspirin	RPS6KB1	0.095238095	0	0.095238095	0
Aspirin	PTPN1	0.095238095	0	0.095238095	0
Aspirin	TRAF6	0.306952381	0	0.095238095	0.234
Aspirin	CREB1	0.095238095	0	0.095238095	0
Aspirin	SREBF2	0.095238095	0	0.095238095	0
Aspirin	HDAC4	0.095238095	0	0.095238095	0
Aspirin	NGFR	0.095238095	0	0.095238095	0
Aspirin	TIGAR	0.714285714	0	0.714285714	0
Aspirin	DDIAS	0.095238095	0	0.095238095	0
Aspirin	NR4A3	0.095238095	0	0.095238095	0
Aspirin	HTR2A	0.884190476	0	0.095238095	0.872
Aspirin	IL8	0.45	0	0	0.45
Aspirin	ATP6AP2	0.095238095	0	0.095238095	0
Aspirin	TRIM40	0.095238095	0	0.095238095	0
Aspirin	SSTR3	0.217	0	0	0.217
Aspirin	TAS1R2	0.047619048	0	0.047619048	0
Aspirin	CHEK2	0.287952381	0	0.095238095	0.213
Aspirin	MAST2	0.095238095	0	0.095238095	0
Aspirin	GFI1	0.333333333	0	0.333333333	0
Aspirin	HSPA8	0.142857143	0	0.142857143	0
Aspirin	GABRG3	0.047619048	0	0.047619048	0
Aspirin	APOC3	0.095238095	0	0.095238095	0
Aspirin	KLK1	0.324	0	0	0.324
Aspirin	GPX4	0.095238095	0	0.095238095	0
Aspirin	F11	0.328	0	0	0.328
Aspirin	POU1F1	0.095238095	0	0.095238095	0
Aspirin	CCDC22	0.095238095	0	0.095238095	0
Aspirin	PRKCA	0.095238095	0	0.095238095	0
Aspirin	GABRE	0.047619048	0	0.047619048	0
Aspirin	HPN	0.256	0	0	0.256
Aspirin	PRKCE	0.095238095	0	0.095238095	0
Aspirin	LDHB	0.095238095	0	0.095238095	0
Aspirin	TNFSF13B	0.095238095	0	0.095238095	0
Aspirin	GNAS	0.095238095	0	0.095238095	0
Aspirin	RYR2	0.095238095	0	0.095238095	0
Aspirin	CYP17A1	0.095238095	0	0.095238095	0
Aspirin	ENSG00000244255	0.256	0	0	0.256
Aspirin	IFNG	0.287952381	0	0.095238095	0.213
Aspirin	PTGDS	0.095238095	0	0.095238095	0
Aspirin	F2R	0.511	0	0	0.511
Aspirin	GDNF	0.095238095	0	0.095238095	0
Aspirin	ACP1	0.254	0	0	0.254
Aspirin	HSPA1B	0.142857143	0	0.142857143	0
Aspirin	PPARG	0.830857143	0	0.238095238	0.778
Aspirin	PRSS33	0.256	0	0	0.256
Aspirin	SPPL2A	0.095238095	0	0.095238095	0
Aspirin	ARRB1	0.095238095	0	0.095238095	0
Aspirin	PDGFB	0.333333333	0	0.333333333	0
Aspirin	RDH8	0.095238095	0	0.095238095	0
Aspirin	MEFV	0.095238095	0	0.095238095	0
Aspirin	RPS6KA3	1	0	1	0.8
Aspirin	GABRB3	0.047619048	0	0.047619048	0
Aspirin	IRF3	0.304	0	0	0.304
Aspirin	SIRT1	0.333333333	0	0.333333333	0
Aspirin	PRKAR1B	0.095238095	0	0.095238095	0
Aspirin	CCDC47	0.095238095	0	0.095238095	0
Aspirin	HTT	0.095238095	0	0.095238095	0
Aspirin	CHRM2	0.095238095	0	0.095238095	0
Aspirin	SERPINB1	0.244	0	0	0.244
Aspirin	PSENEN	0.095238095	0	0.095238095	0
Aspirin	TLX2	0.095238095	0	0.095238095	0
Aspirin	HADH	0.334	0	0	0.334
Aspirin	FABP6	0.095238095	0	0.095238095	0
Aspirin	CIB1	0.095238095	0	0.095238095	0
Aspirin	CARTPT	0.095238095	0	0.095238095	0
Aspirin	MTOR	0.902	0	0.333333333	0.853
Aspirin	GALC	0.325952381	0	0.095238095	0.255
Aspirin	LOX	0.291	0	0	0.291
Aspirin	CCL2	0.85252381	0	0.095238095	0.837
Aspirin	GBA2	0.857333333	0	0.333333333	0.786
Aspirin	NR1H3	0.279809524	0	0.095238095	0.204
Aspirin	ACP5	0.095238095	0	0.095238095	0
Aspirin	CHTOP	0.095238095	0	0.095238095	0
Aspirin	KLK9	0.256	0	0	0.256
Aspirin	TSPO	0.095238095	0	0.095238095	0
Aspirin	TNFRSF10B	0.938	0	0	0.938
Aspirin	CDK4	0.281	0	0	0.281
Aspirin	KLK15	0.256	0	0	0.256
Aspirin	SMARCA1	0.095238095	0	0.095238095	0
Aspirin	ADRA2A	0.095238095	0	0.095238095	0
Aspirin	HMOX2	0.37	0	0	0.37
Aspirin	VIMP	0.095238095	0	0.095238095	0
Aspirin	ST6GALNAC6	0.095238095	0	0.095238095	0
Aspirin	TNNT2	0.32	0	0	0.32
Aspirin	TFRC	0.095238095	0	0.095238095	0
Aspirin	VIP	0.332	0	0	0.332
Aspirin	PNPLA2	0.095238095	0	0.095238095	0
Aspirin	CAPN5	0.387	0	0	0.387
Aspirin	CEMIP	0.095238095	0	0.095238095	0
Aspirin	CPLX2	0.333333333	0	0.333333333	0
Aspirin	UNC13D	0.095238095	0	0.095238095	0
Aspirin	ORMDL1	0.333333333	0	0.333333333	0
Aspirin	FOXC2	0.095238095	0	0.095238095	0
Aspirin	NFKBID	0.333333333	0	0.333333333	0
Aspirin	ENSG00000269099	0.201	0	0	0.201
Aspirin	PPP1R15A	0.095238095	0	0.095238095	0
Aspirin	NFKBIA	1	0	1	0.88
Aspirin	REL	0.095238095	0	0.095238095	0
Aspirin	ABHD5	0.095238095	0	0.095238095	0
Aspirin	THBS1	0.287952381	0	0.095238095	0.213
Aspirin	TNFAIP3	0.333333333	0	0.333333333	0
Aspirin	SELE	0.267	0	0	0.267
Aspirin	MAPKAPK5	0.095238095	0	0.095238095	0
Aspirin	CYP3A4	1	1	0.095238095	0.213
Aspirin	NAMPT	0.333333333	0	0.333333333	0
Aspirin	PPIB	0.095238095	0	0.095238095	0
Aspirin	BIRC2	0.095238095	0	0.095238095	0
Aspirin	AKR1A1	0.095238095	0	0.095238095	0
Aspirin	PDIA2	0.095238095	0	0.095238095	0
Aspirin	PPARA	0.926857143	0	0.714285714	0.744
Aspirin	PLTP	0.095238095	0	0.095238095	0
Aspirin	ABCB1	0.947	0	0	0.947
Aspirin	CTRC	0.256	0	0	0.256
Aspirin	MAP2K1	0.293380952	0	0.095238095	0.219
Aspirin	RECQL4	0.095238095	0	0.095238095	0
Aspirin	DNAJC10	0.095238095	0	0.095238095	0
Aspirin	TMPRSS2	0.256	0	0	0.256
Aspirin	F12	0.40647619	0	0.095238095	0.344
Aspirin	GP1BA	0.79	0	0	0.79
Aspirin	PRKDC	0.333333333	0	0.333333333	0
Aspirin	PPP4R4	0.095238095	0	0.095238095	0
Aspirin	CPT2	0.095238095	0	0.095238095	0
Aspirin	NLRP1	0.095238095	0	0.095238095	0
Aspirin	RAB10	0.095238095	0	0.095238095	0
Aspirin	NOSIP	0.095238095	0	0.095238095	0
Aspirin	AGTR1	0.338619048	0	0.095238095	0.269
Aspirin	FOXP3	0.095238095	0	0.095238095	0
Aspirin	MAPK15	0.433	0	0	0.433
Aspirin	PRSS37	0.256	0	0	0.256
Aspirin	MBTPS2	0.095238095	0	0.095238095	0
Aspirin	TCF4	0.7	0	0	0.7
Aspirin	F7	0.231	0	0	0.231
Aspirin	APOE	0.375714286	0	0.095238095	0.31
Aspirin	CYLD	0.318	0	0	0.318
Aspirin	PTGER2	0.095238095	0	0.095238095	0
Aspirin	CPT1B	0.095238095	0	0.095238095	0
Aspirin	CTBP1	0.095238095	0	0.095238095	0
Aspirin	LRRK2	0.095238095	0	0.095238095	0
Aspirin	ICAM1	0.874	0	0	0.874
Aspirin	PTCH1	0.095238095	0	0.095238095	0
Aspirin	CDK2	0.281	0	0	0.281
Aspirin	TMPRSS4	0.256	0	0	0.256
Aspirin	CNTNAP4	0.095238095	0	0.095238095	0
Aspirin	VRK1	0.095238095	0	0.095238095	0
Aspirin	FTL	0.471	0	0	0.471
Aspirin	PRSS48	0.256	0	0	0.256
Aspirin	CXCL13	0.095238095	0	0.095238095	0
Aspirin	TMBIM6	0.333333333	0	0.333333333	0
Aspirin	SEMA3A	0.095238095	0	0.095238095	0
Aspirin	ALOX15	0.502	0	0.333333333	0.253
Aspirin	KIF14	0.095238095	0	0.095238095	0
Aspirin	MASTL	0.095238095	0	0.095238095	0
Aspirin	PGF	0.213	0	0	0.213
Aspirin	PTGES	0.466190476	0	0.095238095	0.41
Aspirin	THBD	0.397333333	0	0.238095238	0.209
Aspirin	NR3C1	0.5	0.5	0	0
Aspirin	P2RX1	0.095238095	0	0.095238095	0
Aspirin	COPS5	0.095238095	0	0.095238095	0
Aspirin	ETS2	0.22	0	0	0.22
Aspirin	ADAM17	0.095238095	0	0.095238095	0
Aspirin	RDH14	0.095238095	0	0.095238095	0
Aspirin	DYRK1A	0.095238095	0	0.095238095	0
Aspirin	RAD51	0.466	0	0.333333333	0.199
Aspirin	TIGIT	0.095238095	0	0.095238095	0
Aspirin	FNTA	0.095238095	0	0.095238095	0
Aspirin	ACR	0.256	0	0	0.256
Aspirin	ATP13A2	0.095238095	0	0.095238095	0
Aspirin	CYB5R3	0.095238095	0	0.095238095	0
Aspirin	C1QBP	0.095238095	0	0.095238095	0
Aspirin	TNFSF10	0.7	0	0	0.7
Aspirin	TRIP6	0.095238095	0	0.095238095	0
Aspirin	IFIT1	0.333333333	0	0.333333333	0
Aspirin	NLGN2	0.095238095	0	0.095238095	0
Aspirin	KLK8	0.256	0	0	0.256
Aspirin	SLC25A20	0.095238095	0	0.095238095	0
Aspirin	CHRNA7	0.095238095	0	0.095238095	0
Aspirin	ITGB3	1	1	0.095238095	0.769
Aspirin	TMPRSS11D	0.786	0	0	0.786
Aspirin	OSBPL8	0.095238095	0	0.095238095	0
Aspirin	PLA2G3	0.095238095	0	0.095238095	0
Aspirin	ATM	0.359428571	0	0.095238095	0.292
Aspirin	CXCR3	0.095238095	0	0.095238095	0
Aspirin	CLN3	0.333333333	0	0.333333333	0
Aspirin	QPRT	0.238095238	0	0.238095238	0
Aspirin	RBM38	0.095238095	0	0.095238095	0
Aspirin	SSH1	0.095238095	0	0.095238095	0
Aspirin	TNFRSF9	0.095238095	0	0.095238095	0
Aspirin	ACADM	0.219	0	0	0.219
Aspirin	KHK	0.095238095	0	0.095238095	0
Aspirin	C1S	0.256	0	0	0.256
Aspirin	NSMAF	0.095238095	0	0.095238095	0
Aspirin	ATF2	0.095238095	0	0.095238095	0
Aspirin	HCLS1	0.394	0	0	0.394
Aspirin	PRPS1	0.095238095	0	0.095238095	0
Aspirin	CCNJ	0.255	0	0	0.255
Aspirin	CLTC	0.095238095	0	0.095238095	0
Aspirin	MAPK7	0.654666667	0	0.333333333	0.482
Aspirin	FPR1	0.348	0	0	0.348
Aspirin	KLHL6	0.095238095	0	0.095238095	0
Aspirin	ALDH8A1	0.095238095	0	0.095238095	0
Aspirin	BCL6	0.095238095	0	0.095238095	0
Aspirin	SLC26A6	0.095238095	0	0.095238095	0
Aspirin	BAG5	0.333333333	0	0.333333333	0
Aspirin	ENSG00000243207	0.278	0	0	0.278
Aspirin	BID	0.728571429	0	0.095238095	0.7
Aspirin	RGN	0.095238095	0	0.095238095	0
Aspirin	PHKG2	0.095238095	0	0.095238095	0
Aspirin	RPE65	0.095238095	0	0.095238095	0
Aspirin	INS	0.333333333	0	0.333333333	0
Aspirin	DHRS9	0.095238095	0	0.095238095	0
Aspirin	MAPK9	0.333333333	0	0.333333333	0
Aspirin	TMPRSS11F	0.256	0	0	0.256
Aspirin	CREBBP	0.215	0	0	0.215
Aspirin	MKKS	0.095238095	0	0.095238095	0
Aspirin	CTNNB1	0.747	0	0	0.747
Aspirin	AGER	0.095238095	0	0.095238095	0
Aspirin	PRSS36	0.256	0	0	0.256
Aspirin	PMAIP1	0.7	0	0	0.7
Aspirin	NLRP12	0.095238095	0	0.095238095	0
Aspirin	ITPKC	0.278	0	0	0.278
Aspirin	CORIN	0.256	0	0	0.256
Aspirin	XCL1	0.095238095	0	0.095238095	0
Aspirin	RARRES2	0.095238095	0	0.095238095	0
Aspirin	PYGM	0.095238095	0	0.095238095	0
Aspirin	PIK3CA	0.095238095	0	0.095238095	0
Aspirin	ARHGEF2	0.095238095	0	0.095238095	0
Aspirin	PCNA	0.095238095	0	0.095238095	0
Aspirin	CHRM1	0.547619048	0.5	0.095238095	0
Aspirin	P2RX7	0.095238095	0	0.095238095	0
Aspirin	AKR1C2	0.928571429	0	0.761904762	0.7
Cortisone	CACNA1A	0.095238095	0	0.095238095	0
Cortisone	AKR7A2	0.331	0	0	0.331
Cortisone	SIRT1	0.095238095	0	0.095238095	0
Cortisone	TPSD1	0.256	0	0	0.256
Cortisone	FABP6	0.095238095	0	0.095238095	0
Cortisone	ZRANB3	0.333333333	0	0.333333333	0
Cortisone	RXRG	0.095238095	0	0.095238095	0
Cortisone	ALDH18A1	0.152	0	0	0.152
Cortisone	MMP8	0.159	0	0	0.159
Cortisone	CHRM2	0.142857143	0	0.142857143	0
Cortisone	KCNG2	0.238	0	0	0.238
Cortisone	CACNA1G	0.095238095	0	0.095238095	0
Cortisone	GAPDH	0.162	0	0	0.162
Cortisone	CACNA1D	0.095238095	0	0.095238095	0
Cortisone	CTSL2	0.206	0	0	0.206
Cortisone	ATP1A2	0.333333333	0	0.333333333	0
Cortisone	NF2	0.169	0	0	0.169
Cortisone	KLK15	0.256	0	0	0.256
Cortisone	CTSA	0.159	0	0	0.159
Cortisone	CTSO	0.206	0	0	0.206
Cortisone	TSPO	0.095238095	0	0.095238095	0
Cortisone	KLK9	0.256	0	0	0.256
Cortisone	GCG	0.857	0	0	0.857
Cortisone	TMPRSS11B	0.256	0	0	0.256
Cortisone	BMP5	0.095238095	0	0.095238095	0
Cortisone	VIP	0.095238095	0	0.095238095	0
Cortisone	PTGIR	0.095238095	0	0.095238095	0
Cortisone	MRPL38	0.153	0	0	0.153
Cortisone	GZMH	0.256	0	0	0.256
Cortisone	GFPT1	0.165	0	0	0.165
Cortisone	CPVL	0.159	0	0	0.159
Cortisone	KCNA5	0.786	0	0	0.786
Cortisone	ANXA2	0.095238095	0	0.095238095	0
Cortisone	CD80	0.095238095	0	0.095238095	0
Cortisone	BIN3	0.333333333	0	0.333333333	0
Cortisone	F10	0.195	0	0	0.195
Cortisone	THPO	0.5	0.5	0	0
Cortisone	RARB	0.095238095	0	0.095238095	0
Cortisone	KCNQ4	0.238	0	0	0.238
Cortisone	COX7C	0.095238095	0	0.095238095	0
Cortisone	TMPRSS7	0.256	0	0	0.256
Cortisone	ANXA1	0.904761905	0	0.904761905	0
Cortisone	HSD3B1	0.251761905	0	0.095238095	0.173
Cortisone	SCN2A	0.238	0	0	0.238
Cortisone	GFPT2	0.165	0	0	0.165
Cortisone	SLC8A1	0.095238095	0	0.095238095	0
Cortisone	CYP3A4	0.5	0.5	0	0
Cortisone	CCL11	0.177	0	0	0.177
Cortisone	HSD3B2	0.095238095	0	0.095238095	0
Cortisone	FHL1	0.268	0	0	0.268
Cortisone	PLD1	0.175	0	0	0.175
Cortisone	VDR	0.547619048	0.5	0.095238095	0
Cortisone	ANXA3	0.095238095	0	0.095238095	0
Cortisone	F12	0.326857143	0	0.095238095	0.256
Cortisone	TMPRSS2	0.256	0	0	0.256
Cortisone	NMT2	0.164	0	0	0.164
Cortisone	NOTCH2	0.714285714	0	0.714285714	0
Cortisone	CTRC	0.256	0	0	0.256
Cortisone	TBC1D24	0.297	0	0	0.297
Cortisone	USP8	0.095238095	0	0.095238095	0
Cortisone	AQP4	0.179	0	0	0.179
Cortisone	KCNK18	0.238	0	0	0.238
Cortisone	CTSC	0.206	0	0	0.206
Cortisone	GZMB	0.256	0	0	0.256
Cortisone	RDH13	0.095238095	0	0.095238095	0
Cortisone	MTHFD1L	0.214	0	0	0.214
Cortisone	F7	0.195	0	0	0.195
Cortisone	FADS2	0.095238095	0	0.095238095	0
Cortisone	COX3	0.095238095	0	0.095238095	0
Cortisone	PRSS37	0.256	0	0	0.256
Cortisone	MAPK15	0.263	0	0	0.263
Cortisone	CRP	0.153	0	0	0.153
Cortisone	PTGER2	0.619047619	0	0.619047619	0
Cortisone	RBP1	0.095238095	0	0.095238095	0
Cortisone	SCGB1A1	0.095238095	0	0.095238095	0
Cortisone	C2CD5	0.095238095	0	0.095238095	0
Cortisone	KLK10	0.256	0	0	0.256
Cortisone	CACNA1B	0.095238095	0	0.095238095	0
Cortisone	ADORA2A	0.142857143	0	0.142857143	0
Cortisone	CACNB3	0.095238095	0	0.095238095	0
Cortisone	KCNA3	0.529	0	0	0.529
Cortisone	CACNB2	0.095238095	0	0.095238095	0
Cortisone	TMPRSS4	0.256	0	0	0.256
Cortisone	RFK	0.047619048	0	0.047619048	0
Cortisone	CACNA1F	0.095238095	0	0.095238095	0
Cortisone	KCNG1	0.238	0	0	0.238
Cortisone	NR1H4	0.095238095	0	0.095238095	0
Cortisone	RGS4	0.5	0.5	0	0
Cortisone	PRSS48	0.256	0	0	0.256
Cortisone	CTSW	0.206	0	0	0.206
Cortisone	ATAD5	0.5	0.5	0	0
Cortisone	CACNA1H	0.310571429	0	0.095238095	0.238
Cortisone	KCNS1	0.238	0	0	0.238
Cortisone	NR3C1	1	1	1	0.969
Cortisone	GZMM	0.256	0	0	0.256
Cortisone	CFD	0.301	0	0	0.301
Cortisone	SCN4A	0.342	0	0	0.342
Cortisone	KCNB1	0.238	0	0	0.238
Cortisone	CELA3B	0.256	0	0	0.256
Cortisone	COX5B	0.095238095	0	0.095238095	0
Cortisone	RDH14	0.095238095	0	0.095238095	0
Cortisone	DHRS2	0.166	0	0	0.166
Cortisone	GDPD1	0.164	0	0	0.164
Cortisone	CYP11B2	0.267142857	0	0.095238095	0.19
Cortisone	RXRA	0.547619048	0.5	0.095238095	0
Cortisone	ACR	0.256	0	0	0.256
Cortisone	DKK3	0.095238095	0	0.095238095	0
Cortisone	PRSS54	0.256	0	0	0.256
Cortisone	PDE4B	0.142857143	0	0.142857143	0
Cortisone	CLIC1	0.194	0	0	0.194
Cortisone	HSD17B2	0.381	0	0	0.381
Cortisone	KCNK1	0.238	0	0	0.238
Cortisone	KLK8	0.256	0	0	0.256
Cortisone	TMPRSS11D	0.786	0	0	0.786
Cortisone	ATP1A3	0.333333333	0	0.333333333	0
Cortisone	MST1L	0.195	0	0	0.195
Cortisone	CMA1	0.256	0	0	0.256
Cortisone	C1S	0.256	0	0	0.256
Cortisone	RARG	0.095238095	0	0.095238095	0
Cortisone	PHB	0.095238095	0	0.095238095	0
Cortisone	MTHFD1	0.214	0	0	0.214
Cortisone	MAPK7	0.263	0	0	0.263
Cortisone	BCL6	0.095238095	0	0.095238095	0
Cortisone	CD79A	0.156	0	0	0.156
Cortisone	NEDD4	0.095238095	0	0.095238095	0
Cortisone	COX2	0.095238095	0	0.095238095	0
Cortisone	PRSS42	0.256	0	0	0.256
Cortisone	METAP1D	0.169	0	0	0.169
Cortisone	AQP1	0.179	0	0	0.179
Cortisone	TMPRSS11F	0.256	0	0	0.256
Cortisone	MAPK9	0.095238095	0	0.095238095	0
Cortisone	PRSS36	0.256	0	0	0.256
Cortisone	KCNK4	0.238	0	0	0.238
Cortisone	SCN1A	0.238	0	0	0.238
Cortisone	CORIN	0.256	0	0	0.256
Cortisone	ATP6V1B1	0.207	0	0	0.207
Cortisone	CTSG	0.256	0	0	0.256
Cortisone	CHRM1	0.571428571	0.5	0.142857143	0
Cortisone	RBP3	0.095238095	0	0.095238095	0
Cortisone	AKR1C2	0.095238095	0	0.095238095	0
Cortisone	KCNC2	0.238	0	0	0.238
Cortisone	PSAPL1	0.155	0	0	0.155
Cortisone	TXNRD1	0.5	0.5	0	0
Cortisone	KLK5	0.256	0	0	0.256
Cortisone	SI	0.851	0	0	0.851
Cortisone	CRY2	0.095238095	0	0.095238095	0
Cortisone	GDPD3	0.164	0	0	0.164
Cortisone	CELA1	0.256	0	0	0.256
Cortisone	OPRK1	0.619047619	0	0.619047619	0
Cortisone	KCNQ5	0.238	0	0	0.238
Cortisone	COQ5	0.23	0	0	0.23
Cortisone	GPER	0.747	0	0	0.747
Cortisone	HSD11B1	0.995	0	0.761904762	0.979
Cortisone	PLAT	0.256	0	0	0.256
Cortisone	ELANE	0.256	0	0	0.256
Cortisone	BHMT	0.258	0	0	0.258
Cortisone	PCSK9	0.15	0	0	0.15
Cortisone	LRAT	0.095238095	0	0.095238095	0
Cortisone	ALDH1A3	0.095238095	0	0.095238095	0
Cortisone	DHRS3	0.095238095	0	0.095238095	0
Cortisone	SRD5A1	0.969904762	0	0.619047619	0.921
Cortisone	METAP1	0.169	0	0	0.169
Cortisone	CELA2B	0.256	0	0	0.256
Cortisone	AQP6	0.179	0	0	0.179
Cortisone	COX4I1	0.095238095	0	0.095238095	0
Cortisone	IPO8	0.215	0	0	0.215
Cortisone	FDX1	0.157	0	0	0.157
Cortisone	MASP2	0.256	0	0	0.256
Cortisone	UBE2Q1	0.095238095	0	0.095238095	0
Cortisone	CATSPER4	0.238	0	0	0.238
Cortisone	NDUFA5	0.175	0	0	0.175
Cortisone	PRSS21	0.256	0	0	0.256
Cortisone	PCCB	0.173	0	0	0.173
Cortisone	ADIPOQ	0.095238095	0	0.095238095	0
Cortisone	F2	0.195	0	0	0.195
Cortisone	TMPRSS13	0.256	0	0	0.256
Cortisone	PAEP	0.254	0	0	0.254
Cortisone	ARID1A	0.095238095	0	0.095238095	0
Cortisone	RDH11	0.095238095	0	0.095238095	0
Cortisone	PER1	0.095238095	0	0.095238095	0
Cortisone	TPSAB1	0.256	0	0	0.256
Cortisone	HPGD	0.441	0	0	0.441
Cortisone	PLP1	0.2	0	0	0.2
Cortisone	ACSL4	0.095238095	0	0.095238095	0
Cortisone	ARNTL	0.095238095	0	0.095238095	0
Cortisone	CTRB2	0.256	0	0	0.256
Cortisone	GDPD2	0.164	0	0	0.164
Cortisone	CDKN2A	0.095238095	0	0.095238095	0
Cortisone	NAPB	0.234	0	0	0.234
Cortisone	KLK2	0.256	0	0	0.256
Cortisone	NMT1	0.164	0	0	0.164
Cortisone	HSD11B2	0.994	0	0.714285714	0.979
Cortisone	REST	0.095238095	0	0.095238095	0
Cortisone	SOCS5	0.095238095	0	0.095238095	0
Cortisone	BDNF	0.095238095	0	0.095238095	0
Cortisone	TMPRSS6	0.256	0	0	0.256
Cortisone	PRSS8	0.256	0	0	0.256
Cortisone	COX7A1	0.095238095	0	0.095238095	0
Cortisone	KCNA10	0.504	0	0	0.504
Cortisone	BMP2	0.095238095	0	0.095238095	0
Cortisone	KCNQ2	0.238	0	0	0.238
Cortisone	PSAP	0.155	0	0	0.155
Cortisone	PLEKHM1	0.166	0	0	0.166
Cortisone	SHBG	0.095238095	0	0.095238095	0
Cortisone	RARA	1	1	0.095238095	0
Cortisone	CES1	0.095238095	0	0.095238095	0
Cortisone	PPP3R2	0.047619048	0	0.047619048	0
Cortisone	RDH5	0.095238095	0	0.095238095	0
Cortisone	FECH	0.095238095	0	0.095238095	0
Cortisone	TMPRSS5	0.256	0	0	0.256
Cortisone	ATOX1	0.168	0	0	0.168
Cortisone	SFTPB	0.155	0	0	0.155
Cortisone	KCNK6	0.238	0	0	0.238
Cortisone	PRSS1	0.256	0	0	0.256
Cortisone	TACR2	0.095238095	0	0.095238095	0
Cortisone	IL17C	0.159	0	0	0.159
Cortisone	CREBRF	0.333333333	0	0.333333333	0
Cortisone	NOS2	0.142857143	0	0.142857143	0
Cortisone	KCND2	0.238	0	0	0.238
Cortisone	MAPK11	0.263	0	0	0.263
Cortisone	KCNK10	0.238	0	0	0.238
Cortisone	ELOVL4	0.095238095	0	0.095238095	0
Cortisone	KCNG3	0.238	0	0	0.238
Cortisone	AKAP13	0.333333333	0	0.333333333	0
Cortisone	ACACA	0.173	0	0	0.173
Cortisone	DOC2B	0.095238095	0	0.095238095	0
Cortisone	NOM1	0.319	0	0	0.319
Cortisone	TGFB2	0.095238095	0	0.095238095	0
Cortisone	PROC	0.195	0	0	0.195
Cortisone	HDAC1	0.047619048	0	0.047619048	0
Cortisone	KCNA7	0.439	0	0	0.439
Cortisone	PPIA	0.047619048	0	0.047619048	0
Cortisone	PDE7A	0.142857143	0	0.142857143	0
Cortisone	CTSK	0.206	0	0	0.206
Cortisone	HRH2	0.163	0	0	0.163
Cortisone	KLK13	0.256	0	0	0.256
Cortisone	PTGFR	0.095238095	0	0.095238095	0
Cortisone	CACNA2D2	0.095238095	0	0.095238095	0
Cortisone	PEBP4	0.153	0	0	0.153
Cortisone	PLA2R1	0.095238095	0	0.095238095	0
Cortisone	CFI	0.256	0	0	0.256
Cortisone	PRSS12	0.256	0	0	0.256
Cortisone	CALR	0.095238095	0	0.095238095	0
Cortisone	MAPK14	0.263	0	0	0.263
Cortisone	SGCD	0.191	0	0	0.191
Cortisone	IL2	0.19	0	0	0.19
Cortisone	CYP19A1	0.508714286	0	0.095238095	0.457
Cortisone	IGF2	0.205	0	0	0.205
Cortisone	CHRM3	0.142857143	0	0.142857143	0
Cortisone	SERPINA6	0.25	0	0	0.25
